Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CSF-A (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Ca-Ka Area,Fe-Ka Area,Ni-Ka Area,As-Ka Area,Br-Ka Area,Rb-Ka Area,Sr-Ka Area,Y -Ka Area,Zr-Ka Area,Nb-Ka Area,Mo-Ka Area,Ag-Ka Area,Ba-Ka Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
395E,U1561,A,1,H,3,A,200.0,3.21,3.21,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,91108,468,11105,3533,77,469,820,1134,319,1662,153,119,433597,4659,XRF2,1,2022-08-23,11:27:03,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,250.0,3.26,3.26,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,94552,488,12857,4019,109,395,882,1189,424,1853,169,110,434702,5538,XRF2,1,2022-08-23,11:27:27,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,300.0,3.3099999999999996,3.3099999999999996,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,93146,531,12632,3720,84,405,985,1218,373,1983,172,106,433788,6011,XRF2,1,2022-08-23,11:27:53,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,350.0,3.36,3.36,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,93264,470,12753,3943,146,394,920,1179,391,1893,195,135,435774,5460,XRF2,1,2022-08-23,11:28:17,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,400.0,3.4099999999999997,3.4099999999999997,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,91933,591,12309,3822,68,345,935,1197,385,1871,171,120,434930,4991,XRF2,1,2022-08-23,11:28:43,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,450.0,3.46,3.46,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,91108,436,12467,3801,85,332,944,1165,397,1763,75,87,435495,5059,XRF2,1,2022-08-23,11:29:08,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,500.0,3.51,3.51,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,90912,525,12005,3712,86,338,889,1281,430,1849,119,92,436010,5358,XRF2,1,2022-08-23,11:29:32,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,550.0,3.5599999999999996,3.5599999999999996,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,92128,387,12817,3820,69,377,962,1217,421,1883,145,132,433471,6360,XRF2,1,2022-08-23,11:29:58,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,600.0,3.61,3.61,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,92834,558,12584,3950,82,329,982,1242,480,2003,158,114,434090,5667,XRF2,1,2022-08-23,11:30:22,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,650.0,3.6599999999999997,3.6599999999999997,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,93501,609,12150,3773,105,401,889,1182,468,1918,129,100,435130,5319,XRF2,1,2022-08-23,11:30:46,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,700.0,3.71,3.71,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,93035,699,11860,3927,96,445,914,1290,462,1866,143,153,434425,4992,XRF2,1,2022-08-23,11:31:11,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,750.0,3.76,3.76,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,93645,570,11517,3914,138,442,884,1134,402,1842,181,106,434075,4935,XRF2,1,2022-08-23,11:31:35,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,800.0,3.8099999999999996,3.8099999999999996,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,91814,547,10857,3716,75,380,855,1137,375,1701,108,59,436023,5081,XRF2,1,2022-08-23,11:31:59,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,850.0,3.86,3.86,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,91998,416,10859,3774,109,368,753,1107,348,1633,151,144,435541,5361,XRF2,1,2022-08-23,11:32:25,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,900.0,3.9099999999999997,3.9099999999999997,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,91422,568,11532,3891,34,403,868,1150,328,1691,116,141,431589,5239,XRF2,1,2022-08-23,11:32:50,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,950.0,3.96,3.96,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,88031,504,10427,3518,116,346,773,991,373,1565,118,22,436089,4369,XRF2,1,2022-08-23,11:33:14,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,1000.0,4.01,4.01,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,91311,471,11840,3636,94,369,876,1056,299,1640,82,70,437689,5251,XRF2,1,2022-08-23,11:33:40,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,1050.0,4.06,4.06,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,92124,504,12581,3650,126,357,907,1158,374,1868,160,77,438543,5427,XRF2,1,2022-08-23,11:34:04,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,1100.0,4.109999999999999,4.109999999999999,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,92623,535,13049,3797,107,314,923,1306,396,1810,190,145,437348,6132,XRF2,1,2022-08-23,11:34:28,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,1150.0,4.16,4.16,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,92102,541,12842,3720,58,377,928,1248,530,1768,104,122,436306,6447,XRF2,1,2022-08-23,11:34:52,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,1200.0,4.21,4.21,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,91097,551,12309,3619,64,343,941,1228,408,1818,138,82,435049,6033,XRF2,1,2022-08-23,11:35:17,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,1250.0,4.26,4.26,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,91033,610,12283,3699,103,337,905,1201,432,1919,233,106,434649,6920,XRF2,1,2022-08-23,11:35:41,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,1300.0,4.31,4.31,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,91544,577,12690,3775,104,315,903,1288,506,1776,155,144,434920,7700,XRF2,1,2022-08-23,11:36:05,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,1350.0,4.359999999999999,4.359999999999999,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,92561,639,13339,3859,47,329,979,1147,388,1913,185,149,438891,8626,XRF2,1,2022-08-23,11:36:30,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,1400.0,4.41,4.41,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,92944,607,12967,3807,138,293,929,1261,449,1864,160,165,446669,7133,XRF2,1,2022-08-23,11:36:54,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,3,A,1440.0,4.449999999999999,4.449999999999999,44834712,SHLF10902451,50,0.75,10,14,10,12,Cu,93946,493,13295,3937,100,336,1067,1186,429,1952,165,87,448976,7689,XRF2,1,2022-08-23,11:37:18,YEON,2022-09-02 18:19:52,
395E,U1561,A,1,H,4,A,50.0,4.56,4.56,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,91792,500,13258,3787,67,306,971,1264,484,1794,209,178,433697,5835,XRF2,1,2022-08-23,12:05:25,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,100.0,4.609999999999999,4.609999999999999,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,91753,666,13321,3780,109,306,938,1098,433,1940,146,133,433624,5419,XRF2,1,2022-08-23,12:05:49,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,150.0,4.66,4.66,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,90993,396,13152,3661,106,246,902,1113,356,1837,138,106,434797,5233,XRF2,1,2022-08-23,12:06:13,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,200.0,4.71,4.71,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,91588,558,12834,3885,130,271,901,1137,352,1901,187,148,437157,5667,XRF2,1,2022-08-23,12:06:38,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,250.0,4.76,4.76,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92898,487,13562,3861,87,251,1060,1243,354,1921,151,112,435790,7169,XRF2,1,2022-08-23,12:07:02,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,300.0,4.81,4.81,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,93486,664,13688,4040,114,330,906,1210,449,1911,201,156,436257,6679,XRF2,1,2022-08-23,12:07:26,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,350.0,4.859999999999999,4.859999999999999,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,91197,448,12241,3701,113,327,945,1181,385,1788,217,166,438278,6404,XRF2,1,2022-08-23,12:07:51,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,400.0,4.91,4.91,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,89984,542,11964,3675,107,289,876,1049,385,1753,119,109,438194,5768,XRF2,1,2022-08-23,12:08:15,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,450.0,4.96,4.96,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,90883,601,12953,3727,75,314,968,1145,436,1823,165,151,434789,5653,XRF2,1,2022-08-23,12:08:39,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,500.0,5.01,5.01,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,91319,561,12825,3569,79,271,928,1154,397,1927,124,69,435527,5086,XRF2,1,2022-08-23,12:09:05,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,550.0,5.06,5.06,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,91970,556,13424,3888,435,165,1002,1223,485,1899,143,140,435697,4966,XRF2,1,2022-08-23,12:09:30,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,600.0,5.109999999999999,5.109999999999999,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92062,613,14047,3894,78,268,1046,1112,386,2044,180,142,436392,5942,XRF2,1,2022-08-23,12:09:54,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,650.0,5.16,5.16,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92563,581,13609,3717,114,285,1067,1294,380,1979,174,115,435381,5363,XRF2,1,2022-08-23,12:10:20,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,700.0,5.21,5.21,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92286,482,14090,3838,67,280,1067,1225,450,2052,210,122,434814,5588,XRF2,1,2022-08-23,12:10:44,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,750.0,5.26,5.26,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92800,589,14152,3902,134,224,992,1221,415,2046,173,136,436273,6083,XRF2,1,2022-08-23,12:11:09,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,800.0,5.31,5.31,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92314,476,13877,3744,101,267,1000,1180,410,2005,206,116,436311,5879,XRF2,1,2022-08-23,12:11:33,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,850.0,5.359999999999999,5.359999999999999,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92118,622,13777,3853,145,263,1042,1179,421,1959,131,164,435123,5606,XRF2,1,2022-08-23,12:11:57,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,900.0,5.41,5.41,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92862,552,14093,3716,145,334,1144,1253,460,1941,178,121,433907,6227,XRF2,1,2022-08-23,12:12:22,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,950.0,5.46,5.46,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92998,691,14367,3861,116,349,985,1301,430,1955,173,99,436290,5702,XRF2,1,2022-08-23,12:12:46,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,1000.0,5.51,5.51,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92994,546,13517,3898,49,294,1048,1229,331,2018,163,121,435265,5546,XRF2,1,2022-08-23,12:13:12,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,1050.0,5.56,5.56,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,93012,449,13322,3809,105,298,1051,1323,419,2028,165,100,436824,5312,XRF2,1,2022-08-23,12:13:36,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,1100.0,5.609999999999999,5.609999999999999,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92794,585,13017,3853,109,278,991,1117,447,1951,142,138,437540,4799,XRF2,1,2022-08-23,12:14:01,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,1150.0,5.66,5.66,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92158,632,13074,3805,97,294,943,1226,492,1973,129,91,435412,5107,XRF2,1,2022-08-23,12:14:25,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,1200.0,5.71,5.71,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,91672,565,13048,3694,135,324,1008,1170,478,1863,78,100,434207,5105,XRF2,1,2022-08-23,12:14:49,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,1250.0,5.76,5.76,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,91242,512,13177,3643,103,326,1003,1354,438,1923,132,53,433035,5396,XRF2,1,2022-08-23,12:15:14,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,1300.0,5.81,5.81,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,91925,487,13379,3737,114,239,992,1223,455,1981,215,196,434771,4836,XRF2,1,2022-08-23,12:15:38,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,1356.0,5.866,5.866,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92188,511,13155,3790,120,349,981,1175,464,2061,188,93,440741,5457,XRF2,1,2022-08-23,12:16:04,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,1400.0,5.91,5.91,44834722,SHLF10902481,50,0.75,10,14,10,12,Cu,92638,598,13135,3815,120,261,965,1179,433,1947,217,68,446478,4749,XRF2,1,2022-08-23,12:16:28,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,4,A,1439.0,5.949,5.949,44834722,SHLF10902481,50,0.75,10,15,10,12,Cu,95052,571,13984,3959,121,348,1009,1276,486,1972,106,120,444485,5469,XRF2,1,2022-08-23,12:16:53,YEON,2022-09-02 18:19:57,
395E,U1561,A,1,H,5,A,50.0,6.01,6.01,44834732,SHLF10902511,50,0.75,10,14,10,12,Cu,93444,516,12984,3963,73,293,858,1223,506,1964,163,104,439035,5865,XRF2,1,2022-08-23,12:30:52,YEON,2022-09-02 18:19:58,
395E,U1561,A,1,H,5,A,100.0,6.06,6.06,44834732,SHLF10902511,50,0.75,10,14,10,12,Cu,92321,437,12687,3894,96,350,895,1234,454,1844,146,132,435933,5147,XRF2,1,2022-08-23,12:31:16,YEON,2022-09-02 18:19:58,
395E,U1561,A,1,H,5,A,150.0,6.11,6.11,44834732,SHLF10902511,50,0.75,10,14,10,12,Cu,92249,599,12797,3806,66,309,847,1266,395,1855,171,152,435191,5422,XRF2,1,2022-08-23,12:31:40,YEON,2022-09-02 18:19:58,
395E,U1561,A,1,H,5,A,200.0,6.16,6.16,44834732,SHLF10902511,50,0.75,10,14,10,12,Cu,92123,520,12890,3683,110,366,984,1218,446,1870,196,132,434702,4726,XRF2,1,2022-08-23,12:32:05,YEON,2022-09-02 18:19:58,
395E,U1561,A,1,H,5,A,250.0,6.21,6.21,44834732,SHLF10902511,50,0.75,10,14,10,12,Cu,92728,516,12849,3712,82,305,989,1202,482,1905,153,152,433349,4738,XRF2,1,2022-08-23,12:32:29,YEON,2022-09-02 18:19:58,
395E,U1561,A,1,H,5,A,300.0,6.26,6.26,44834732,SHLF10902511,50,0.75,10,14,10,12,Cu,92766,510,12833,3741,85,297,987,1239,362,2061,146,59,434136,4275,XRF2,1,2022-08-23,12:32:54,YEON,2022-09-02 18:19:58,
395E,U1561,A,1,H,5,A,350.0,6.31,6.31,44834732,SHLF10902511,50,0.75,10,14,10,12,Cu,92576,522,12450,3849,96,332,913,1196,347,1870,136,147,432750,5042,XRF2,1,2022-08-23,12:33:18,YEON,2022-09-02 18:19:58,
395E,U1561,A,1,H,5,A,400.0,6.36,6.36,44834732,SHLF10902511,50,0.75,10,14,10,12,Cu,92371,520,12263,3796,77,375,952,1237,429,1945,168,192,433583,5342,XRF2,1,2022-08-23,12:33:42,YEON,2022-09-02 18:19:58,
395E,U1561,A,1,H,5,A,450.0,6.41,6.41,44834732,SHLF10902511,50,0.75,10,14,10,12,Cu,93295,592,13015,3963,89,352,1016,1295,392,1831,112,172,432769,4598,XRF2,1,2022-08-23,12:34:07,YEON,2022-09-02 18:19:58,
395E,U1561,A,2,H,1,A,900.0,7.6000000000000005,7.6000000000000005,44834742,SHLF10902701,50,0.75,10,15,10,12,Cu,95112,537,12823,4016,74,308,892,1366,318,2037,123,29,438046,10963,XRF2,1,2022-08-23,12:52:13,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,950.0,7.65,7.65,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,93312,616,12340,3794,95,350,891,1223,397,1923,104,99,440342,6079,XRF2,1,2022-08-23,12:52:37,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1000.0,7.7,7.7,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,93231,625,12140,3769,85,349,930,1131,384,1910,138,74,440493,6798,XRF2,1,2022-08-23,12:53:01,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1050.0,7.75,7.75,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,92810,457,11959,3855,95,382,940,1204,518,1966,166,104,440907,7035,XRF2,1,2022-08-23,12:53:26,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1100.0,7.800000000000001,7.800000000000001,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,92621,573,12438,3888,83,281,862,1242,478,1954,152,144,441704,7030,XRF2,1,2022-08-23,12:53:50,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1150.0,7.85,7.85,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,91626,638,11990,3657,78,280,951,1214,390,1901,175,100,441524,5842,XRF2,1,2022-08-23,12:54:15,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1200.0,7.9,7.9,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,90176,424,12142,3641,105,277,928,1192,429,1889,114,88,440395,5364,XRF2,1,2022-08-23,12:54:39,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1250.0,7.95,7.95,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,88712,432,11737,3610,91,235,896,1150,357,1827,169,109,437879,5411,XRF2,1,2022-08-23,12:55:04,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1300.0,8.0,8.0,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,86971,388,11150,3717,116,216,815,1091,305,1600,121,31,434517,5314,XRF2,1,2022-08-23,12:55:28,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1350.0,8.05,8.05,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,86730,552,10851,3609,67,223,788,1046,369,1553,112,94,432599,4724,XRF2,1,2022-08-23,12:55:53,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1400.0,8.1,8.1,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,87426,504,10591,3500,100,312,764,1099,376,1671,121,117,437822,5007,XRF2,1,2022-08-23,12:56:17,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1450.0,8.15,8.15,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,89257,490,11216,3669,71,272,820,1198,482,1675,120,87,439093,5843,XRF2,1,2022-08-23,12:56:43,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,1,A,1490.0,8.19,8.19,44834742,SHLF10902701,50,0.75,10,14,10,12,Cu,90188,357,11140,3762,112,325,804,1165,435,1762,212,171,439378,6137,XRF2,1,2022-08-23,12:57:07,YEON,2022-09-02 18:19:59,
395E,U1561,A,2,H,2,A,50.0,8.25,8.25,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92892,624,11930,3839,117,361,862,1208,427,1829,117,94,435580,6451,XRF2,1,2022-08-23,13:24:58,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,100.0,8.299999999999999,8.299999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,91456,624,11591,3804,130,322,810,1188,376,1863,113,103,432872,6392,XRF2,1,2022-08-23,13:25:22,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,150.0,8.35,8.35,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92262,508,11584,3918,116,358,851,1175,422,1909,151,162,434151,5873,XRF2,1,2022-08-23,13:25:47,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,200.0,8.399999999999999,8.399999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,91811,470,11495,3668,82,363,873,1229,370,1894,161,81,433084,5417,XRF2,1,2022-08-23,13:26:11,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,250.0,8.45,8.45,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92333,489,11519,3719,95,299,847,1152,316,1836,178,112,434825,6582,XRF2,1,2022-08-23,13:26:36,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,300.0,8.5,8.5,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92628,483,11813,3788,124,367,854,1192,445,1961,177,161,436416,6474,XRF2,1,2022-08-23,13:27:00,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,350.0,8.549999999999999,8.549999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92649,685,12158,3802,57,362,873,1156,390,1867,134,109,435395,6702,XRF2,1,2022-08-23,13:27:25,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,400.0,8.6,8.6,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92266,635,11872,3860,71,352,888,1191,368,1923,144,142,434576,5795,XRF2,1,2022-08-23,13:27:49,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,450.0,8.649999999999999,8.649999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92412,667,12683,3901,90,267,893,1185,365,1880,180,169,433095,5928,XRF2,1,2022-08-23,13:28:14,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,500.0,8.7,8.7,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,92581,610,12538,3804,129,339,859,1193,409,1927,168,113,433568,5453,XRF2,1,2022-08-23,13:28:38,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,550.0,8.75,8.75,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93279,585,13213,3917,127,332,846,1288,339,1984,157,129,434382,5899,XRF2,1,2022-08-23,13:29:03,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,600.0,8.799999999999999,8.799999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93534,607,13243,3818,122,288,978,1296,381,2004,145,80,435772,5924,XRF2,1,2022-08-23,13:29:27,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,650.0,8.85,8.85,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93832,535,12904,3859,101,373,937,1264,408,1912,161,116,437264,6759,XRF2,1,2022-08-23,13:29:52,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,700.0,8.899999999999999,8.899999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93816,589,12712,3817,125,359,903,1199,360,2007,231,120,437593,6986,XRF2,1,2022-08-23,13:30:16,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,750.0,8.95,8.95,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93699,565,12643,3974,90,351,931,1339,393,2032,65,56,437826,5919,XRF2,1,2022-08-23,13:30:41,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,800.0,9.0,9.0,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93865,616,12433,3785,129,284,879,1326,420,1948,232,164,438264,6540,XRF2,1,2022-08-23,13:31:05,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,850.0,9.049999999999999,9.049999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93365,533,12498,3878,129,371,911,1307,363,1960,127,89,436308,5665,XRF2,1,2022-08-23,13:31:30,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,900.0,9.1,9.1,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93526,565,12793,3926,64,265,997,1210,386,2043,149,123,436881,5103,XRF2,1,2022-08-23,13:31:54,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,950.0,9.149999999999999,9.149999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93188,533,13027,3862,97,322,944,1182,414,2127,159,109,436902,5561,XRF2,1,2022-08-23,13:32:19,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,1000.0,9.2,9.2,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93576,564,13116,3931,108,301,969,1281,494,2081,145,140,437573,5417,XRF2,1,2022-08-23,13:32:43,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,1050.0,9.25,9.25,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93540,615,13084,3743,99,382,994,1297,373,2001,209,95,438790,5848,XRF2,1,2022-08-23,13:33:08,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,1100.0,9.299999999999999,9.299999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93461,575,13278,3843,99,313,950,1289,493,2010,138,116,440313,6103,XRF2,1,2022-08-23,13:33:32,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,1150.0,9.35,9.35,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93689,584,13309,3857,109,275,933,1329,444,2133,127,55,440141,6670,XRF2,1,2022-08-23,13:33:57,YEON,2022-09-02 18:20:03,
395E,U1561,A,2,H,2,A,1200.0,9.399999999999999,9.399999999999999,44834752,SHLF10902731,50,0.75,10,14,10,12,Cu,93215,456,13287,3817,113,344,849,1304,487,1888,148,138,439067,5758,XRF2,1,2022-08-23,13:34:21,YEON,2022-09-02 18:20:03,
