Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-393-U1583-ABCDE-20220803-shipboard (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Ca-Ka Area,Fe-Ka Area,Ni-Ka Area,As-Ka Area,Br-Ka Area,Rb-Ka Area,Sr-Ka Area,Y -Ka Area,Zr-Ka Area,Nb-Ka Area,Mo-Ka Area,Ag-Ka Area,Ba-Ka Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
393,U1583,C,2,H,4,A,430.0,13.43,20.991,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91464,506,19007,3629,165,345,843,1587,701,1815,169,353,436856,3888,XRF2,1,2022-11-11,16:28:56,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,460.0,13.46,21.021,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91768,533,19376,3753,189,219,892,1597,741,1849,120,377,437201,3460,XRF2,1,2022-11-11,16:29:21,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,480.0,13.48,21.041,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91693,665,19238,3767,148,228,844,1509,643,1818,149,325,436091,3730,XRF2,1,2022-11-11,16:29:46,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,500.0,13.5,21.061,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91862,574,19275,3798,179,182,866,1486,626,1848,168,343,437111,3580,XRF2,1,2022-11-11,16:30:11,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,515.0,13.515,21.076,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91872,532,19299,3879,171,260,919,1486,657,1835,114,256,437651,3733,XRF2,1,2022-11-11,16:30:36,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,540.0,13.54,21.101,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91927,606,18919,3771,113,215,934,1505,659,1841,189,339,437315,3314,XRF2,1,2022-11-11,16:31:01,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,560.0,13.56,21.121,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91802,564,19042,3696,171,245,952,1479,675,1812,132,375,436742,3777,XRF2,1,2022-11-11,16:31:26,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,580.0,13.58,21.141,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91978,547,19023,3706,144,233,897,1466,648,1827,112,242,437684,3557,XRF2,1,2022-11-11,16:31:51,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,600.0,13.6,21.161,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91932,582,18751,3713,146,225,933,1567,612,1870,228,350,437840,3913,XRF2,1,2022-11-11,16:32:16,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,620.0,13.62,21.181,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91646,647,18401,3780,191,218,899,1552,740,1925,124,321,439738,3648,XRF2,1,2022-11-11,16:32:41,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,640.0,13.64,21.201,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91701,523,18606,3812,167,253,922,1500,634,1679,229,363,438763,3898,XRF2,1,2022-11-11,16:33:06,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,660.0,13.66,21.221,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91814,745,19075,3757,151,226,905,1462,677,1846,181,235,436609,3692,XRF2,1,2022-11-11,16:33:30,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,680.0,13.68,21.241,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91917,479,19031,3774,217,165,898,1540,662,1749,112,303,436475,3586,XRF2,1,2022-11-11,16:33:55,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,710.0,13.71,21.271,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92030,532,18465,3822,225,251,847,1578,680,1866,157,449,441933,3399,XRF2,1,2022-11-11,16:34:20,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,715.0,13.715,21.276,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91759,645,18605,3724,173,251,937,1446,640,1872,143,289,441047,3617,XRF2,1,2022-11-11,16:34:45,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,740.0,13.74,21.301,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91006,548,17998,3722,138,313,830,1508,647,1738,120,349,438399,3724,XRF2,1,2022-11-11,16:35:10,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,760.0,13.76,21.321,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91212,623,18751,3626,167,169,891,1451,645,1776,193,316,438349,3859,XRF2,1,2022-11-11,16:35:35,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,780.0,13.78,21.341,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91204,570,18645,3739,152,200,846,1489,730,1821,144,270,437639,3330,XRF2,1,2022-11-11,16:36:00,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,800.0,13.8,21.361,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91538,542,18769,3717,169,208,897,1522,590,1790,173,434,438114,3385,XRF2,1,2022-11-11,16:36:25,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,830.0,13.83,21.391,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91940,610,19371,3652,197,230,911,1534,703,1864,184,276,437663,3822,XRF2,1,2022-11-11,16:36:50,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,840.0,13.84,21.401,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92013,640,19216,3804,183,259,821,1548,658,1855,159,284,437365,3558,XRF2,1,2022-11-11,16:37:15,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,860.0,13.86,21.421,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91872,641,19108,3786,199,211,823,1576,709,1823,179,356,437130,3466,XRF2,1,2022-11-11,16:37:40,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,880.0,13.88,21.441,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92058,633,19319,3723,155,226,846,1594,710,1839,152,222,437518,3674,XRF2,1,2022-11-11,16:38:05,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,895.0,13.895,21.456,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92338,774,19137,3709,166,201,901,1600,680,1774,143,353,438249,3624,XRF2,1,2022-11-11,16:38:30,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,920.0,13.92,21.481,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92246,502,19649,3836,154,224,834,1670,781,1931,152,348,437254,3788,XRF2,1,2022-11-11,16:38:55,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,940.0,13.94,21.501,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92270,745,19492,3818,202,170,889,1575,753,1779,174,379,437919,3844,XRF2,1,2022-11-11,16:39:20,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,960.0,13.96,21.521,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92241,631,19752,3631,194,272,944,1633,851,1797,95,309,437709,3665,XRF2,1,2022-11-11,16:39:45,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,980.0,13.98,21.541,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92554,658,19850,3921,124,195,927,1559,744,1833,158,331,437330,3802,XRF2,1,2022-11-11,16:40:10,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1000.0,14.0,21.561,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92371,648,19423,3754,165,201,903,1484,703,1846,183,377,438826,3666,XRF2,1,2022-11-11,16:40:35,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1020.0,14.02,21.581,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91816,604,19257,3869,171,224,899,1474,693,1844,139,326,436870,3812,XRF2,1,2022-11-11,16:41:00,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1040.0,14.04,21.601,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92260,567,19642,3646,236,253,906,1577,674,1755,190,398,437382,4383,XRF2,1,2022-11-11,16:41:25,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1060.0,14.06,21.621,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,92400,446,19506,3841,173,250,884,1585,709,1873,122,351,439591,3784,XRF2,1,2022-11-11,16:41:50,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1080.0,14.08,21.641,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91471,527,19063,3664,207,232,922,1556,687,1766,101,315,437855,3986,XRF2,1,2022-11-11,16:42:15,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1100.0,14.1,21.661,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91409,717,18772,3703,107,236,825,1583,729,1798,144,371,436405,3891,XRF2,1,2022-11-11,16:42:40,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1120.0,14.120000000000001,21.681,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91613,652,18587,3686,153,226,920,1718,684,1831,218,328,436428,3818,XRF2,1,2022-11-11,16:43:05,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1140.0,14.14,21.701,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91075,746,17661,3743,142,152,896,2007,609,1688,152,311,436535,3864,XRF2,1,2022-11-11,16:43:30,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1160.0,14.16,21.721,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91000,924,17576,3781,157,208,867,2105,614,1764,107,321,435165,3735,XRF2,1,2022-11-11,16:43:55,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1180.0,14.18,21.741,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,91132,1107,16924,3740,160,247,920,2321,613,1672,119,238,435396,3821,XRF2,1,2022-11-11,16:44:19,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1200.0,14.2,21.761,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,90389,1373,15794,3670,177,190,820,2730,536,1606,159,340,436360,3761,XRF2,1,2022-11-11,16:44:44,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1220.0,14.22,21.781,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,89486,1316,15795,3733,129,172,804,2659,509,1581,117,239,435491,3515,XRF2,1,2022-11-11,16:45:09,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1240.0,14.24,21.801,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,90250,1321,15696,3731,151,209,756,2875,609,1643,114,315,435610,3587,XRF2,1,2022-11-11,16:45:34,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1260.0,14.26,21.821,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,89766,1584,14311,3660,181,239,703,3388,515,1621,110,362,435871,3680,XRF2,1,2022-11-11,16:45:59,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1280.0,14.28,21.841,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,89968,1648,14667,3640,171,200,767,3257,557,1590,108,285,435228,3675,XRF2,1,2022-11-11,16:46:24,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1300.0,14.3,21.861,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,90315,1887,14365,3848,135,243,667,3514,535,1528,137,328,435385,3642,XRF2,1,2022-11-11,16:46:49,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1320.0,14.32,21.881,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,90708,1994,14319,3740,143,201,722,3732,513,1554,92,276,437119,3626,XRF2,1,2022-11-11,16:47:14,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1340.0,14.34,21.901,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,90650,1810,14070,3718,187,242,738,3768,534,1530,138,283,439904,3662,XRF2,1,2022-11-11,16:47:39,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,4,A,1360.0,14.36,21.921,44854932,SHLF11641301,50,0.75,10,14,10,12,Cu,90346,1612,13920,3737,190,224,752,3585,428,1501,107,278,438874,3548,XRF2,1,2022-11-11,16:48:04,YEON,2022-12-15 20:22:46,
393,U1583,C,2,H,5,A,20.0,14.52,22.081,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89002,2971,11283,3607,82,198,600,5349,419,1313,86,240,433173,3163,XRF2,1,2022-11-12,09:09:06,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,40.0,14.54,22.101,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88826,2924,11289,3633,112,235,593,5269,409,1358,116,217,432442,3161,XRF2,1,2022-11-12,09:09:31,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,60.0,14.56,22.121,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88679,3051,10856,3746,144,177,541,5280,422,1244,105,249,431313,3197,XRF2,1,2022-11-12,09:09:56,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,80.0,14.58,22.141,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88360,2900,11337,3637,125,188,581,5299,485,1434,92,278,430499,3214,XRF2,1,2022-11-12,09:10:21,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,100.0,14.6,22.161,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88239,3686,9838,3521,169,229,503,5945,442,1320,144,297,430458,3189,XRF2,1,2022-11-12,09:10:46,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,120.0,14.62,22.181,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88047,3771,9149,3680,116,194,513,6303,378,1138,40,190,431355,3060,XRF2,1,2022-11-12,09:11:11,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,140.0,14.64,22.201,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87038,5406,6995,3563,109,189,362,7763,246,941,68,231,431038,2489,XRF2,1,2022-11-12,09:11:37,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,160.0,14.66,22.221,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87108,5100,7123,3513,115,158,451,7467,314,993,72,250,430828,2496,XRF2,1,2022-11-12,09:12:02,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,180.0,14.68,22.241,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,86872,5758,5954,3657,133,161,355,8168,286,905,56,202,432440,2407,XRF2,1,2022-11-12,09:12:27,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,200.0,14.7,22.261,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87040,5569,6533,3627,95,212,390,7811,313,962,127,205,433553,2108,XRF2,1,2022-11-12,09:12:52,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,215.0,14.715,22.276,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,86672,6415,5401,3530,109,189,317,8409,254,881,103,137,432963,1999,XRF2,1,2022-11-12,09:13:17,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,240.0,14.74,22.301,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87409,6470,5552,3635,64,159,355,8391,248,791,32,241,433362,2328,XRF2,1,2022-11-12,09:13:42,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,260.0,14.76,22.321,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,86820,7420,4239,3572,52,144,294,9368,216,761,31,96,435058,2182,XRF2,1,2022-11-12,09:14:07,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,280.0,14.78,22.341,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,86738,7070,4580,3571,60,171,304,9362,244,766,9,147,432698,2129,XRF2,1,2022-11-12,09:14:33,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,300.0,14.8,22.361,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,86397,8025,3727,3554,59,115,284,9652,213,812,47,172,432845,1924,XRF2,1,2022-11-12,09:14:58,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,320.0,14.82,22.381,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,86444,7990,3816,3505,62,177,259,9458,188,664,14,184,431204,1883,XRF2,1,2022-11-12,09:15:23,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,340.0,14.84,22.401,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,86062,8337,3396,3681,58,186,270,9788,155,553,48,134,432205,1739,XRF2,1,2022-11-12,09:15:48,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,360.0,14.86,22.421,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,86093,8849,2942,3554,65,157,233,10242,151,574,61,75,433383,1599,XRF2,1,2022-11-12,09:16:13,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,380.0,14.88,22.441,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,85798,8163,3212,3501,30,165,247,9999,185,642,19,127,431893,1333,XRF2,1,2022-11-12,09:16:38,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,400.0,14.9,22.461,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,84978,8330,2867,3458,45,132,225,10062,112,550,29,104,431904,1487,XRF2,1,2022-11-12,09:17:02,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,415.0,14.915,22.476,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,84850,7848,3000,3472,74,129,175,9376,182,675,28,29,431925,1457,XRF2,1,2022-11-12,09:17:26,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,440.0,14.94,22.501,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,84958,7424,3325,3336,104,118,248,8965,112,710,79,90,433088,1831,XRF2,1,2022-11-12,09:17:50,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,460.0,14.96,22.521,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,85982,7467,4048,3629,69,172,280,8880,189,728,62,83,432519,2090,XRF2,1,2022-11-12,09:18:13,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,480.0,14.98,22.541,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,86775,6261,5151,3623,103,188,374,9156,235,882,108,163,433108,2230,XRF2,1,2022-11-12,09:18:38,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,500.0,15.0,22.561,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87146,6175,5643,3626,108,162,353,8592,230,897,37,182,433185,2071,XRF2,1,2022-11-12,09:19:04,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,520.0,15.02,22.581,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87693,4709,7463,3528,62,174,490,7598,355,1130,124,100,433488,2359,XRF2,1,2022-11-12,09:19:29,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,540.0,15.04,22.601,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88078,4373,8562,3611,47,172,508,6759,334,1120,106,232,432719,2400,XRF2,1,2022-11-12,09:19:54,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,560.0,15.06,22.621,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87473,4923,7479,3740,102,174,399,7405,310,1143,60,191,433035,2372,XRF2,1,2022-11-12,09:20:19,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,580.0,15.08,22.641,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87991,3965,9010,3614,90,191,494,6468,305,1219,60,190,435424,2640,XRF2,1,2022-11-12,09:20:45,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,595.0,15.095,22.656,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87050,5072,6804,3528,127,156,411,7686,275,961,127,165,434033,1891,XRF2,1,2022-11-12,09:21:10,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,620.0,15.12,22.681,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,86817,4664,6929,3557,76,201,461,7312,238,999,85,162,434465,2246,XRF2,1,2022-11-12,09:21:35,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,640.0,15.14,22.701,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87067,4455,7605,3564,62,117,553,7331,300,1047,75,241,434876,2249,XRF2,1,2022-11-12,09:22:01,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,660.0,15.16,22.721,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87212,4705,7452,3526,75,226,447,7235,301,1075,135,202,434051,2120,XRF2,1,2022-11-12,09:22:25,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,670.0,15.17,22.731,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,87786,4043,8773,3620,103,225,500,6612,341,1131,107,163,433628,2774,XRF2,1,2022-11-12,09:22:50,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,700.0,15.2,22.761,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88482,3130,11023,3622,152,232,623,5708,367,1252,72,188,433488,2798,XRF2,1,2022-11-12,09:23:15,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,720.0,15.22,22.781,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88886,3187,10959,3516,133,203,614,5669,361,1372,96,181,433085,2898,XRF2,1,2022-11-12,09:23:40,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,740.0,15.24,22.801,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88995,2886,11504,3569,157,213,601,5449,384,1323,107,235,432939,2988,XRF2,1,2022-11-12,09:24:05,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,760.0,15.26,22.821,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88849,3284,10379,3680,117,209,583,6167,391,1267,56,216,433144,2832,XRF2,1,2022-11-12,09:24:31,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,780.0,15.28,22.841,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89561,2163,13555,3689,156,210,709,4352,421,1450,160,240,433704,2873,XRF2,1,2022-11-12,09:24:56,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,800.0,15.3,22.861,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89353,2234,13038,3696,130,184,584,4425,472,1464,91,263,435294,2927,XRF2,1,2022-11-12,09:25:21,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,820.0,15.32,22.881,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88664,2056,12508,3681,139,152,637,4846,423,1436,115,255,434359,2703,XRF2,1,2022-11-12,09:25:46,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,840.0,15.34,22.901,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88864,2847,11264,3621,146,161,629,5518,446,1357,144,265,434218,3036,XRF2,1,2022-11-12,09:26:12,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,860.0,15.36,22.921,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89622,2113,13307,3676,113,172,771,4642,465,1414,205,352,434529,3307,XRF2,1,2022-11-12,09:26:37,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,880.0,15.38,22.941,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89478,2093,12841,3563,153,246,713,4268,473,1525,132,229,434339,3552,XRF2,1,2022-11-12,09:27:02,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,910.0,15.41,22.971,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88828,2052,12832,3614,117,272,624,4324,523,1500,76,287,436136,3251,XRF2,1,2022-11-12,09:27:27,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,920.0,15.42,22.981,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88869,2260,12648,3694,120,268,673,4336,508,1367,102,254,436026,3278,XRF2,1,2022-11-12,09:27:53,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,940.0,15.44,23.001,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89077,2701,11588,3767,134,216,635,4976,492,1425,67,226,434061,3038,XRF2,1,2022-11-12,09:28:18,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,960.0,15.46,23.021,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88937,2701,11786,3609,165,190,580,5133,495,1412,95,251,434136,2996,XRF2,1,2022-11-12,09:28:43,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,980.0,15.48,23.041,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88998,2503,12114,3651,148,199,651,5009,400,1421,91,201,433892,3459,XRF2,1,2022-11-12,09:29:08,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,1000.0,15.5,23.061,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89973,2247,13493,3768,122,217,638,4099,519,1457,33,226,434954,3629,XRF2,1,2022-11-12,09:29:32,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,1020.0,15.52,23.081,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89723,2432,12323,3613,141,175,675,4901,473,1428,83,281,435432,3523,XRF2,1,2022-11-12,09:29:58,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,1040.0,15.54,23.101,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89392,2760,12065,3595,131,208,699,4994,419,1444,85,211,433780,3163,XRF2,1,2022-11-12,09:30:23,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,1060.0,15.56,23.121,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89104,2557,11860,3568,111,189,628,5022,460,1439,76,149,434389,2920,XRF2,1,2022-11-12,09:30:48,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,1080.0,15.58,23.141,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89467,2458,13185,3716,117,184,680,4560,448,1467,86,267,433415,3253,XRF2,1,2022-11-12,09:31:13,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,1100.0,15.6,23.161,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,89066,3033,11797,3697,145,178,604,5561,398,1381,151,298,433266,3312,XRF2,1,2022-11-12,09:31:39,YEON,2022-12-15 20:22:49,
393,U1583,C,2,H,5,A,1110.0,15.61,23.171,44854942,SHLF11641331,50,0.75,10,14,10,12,Cu,88956,2684,11530,3667,125,177,618,5393,454,1480,91,172,432529,3006,XRF2,1,2022-11-12,09:32:02,YEON,2022-12-15 20:22:49,
