Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),CSF-A (m),CCSF-393-U1583-ABCDE-20220803-shipboard (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
393,U1583,E,8,H,3,A,550.0,64.55,72.082,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,383851,-12,1786,32736,614,1509,45082,-4373,12663,1422473,2514,800,5321,27150,51660,XRF2,1,2022-11-23,15:26:02,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,600.0,64.6,72.13199999999999,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,380634,0,1955,32889,672,1578,44444,-4215,12105,1412818,2381,603,4841,26621,50855,XRF2,1,2022-11-23,15:26:27,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,660.0,64.66,72.192,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,376737,-43,1858,32102,662,1726,44044,-3961,11550,1395922,2299,946,5773,27892,50656,XRF2,1,2022-11-23,15:26:52,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,700.0,64.7,72.232,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,381558,-55,2081,33561,763,1550,43469,-4091,12276,1414507,2654,744,5841,28469,50805,XRF2,1,2022-11-23,15:27:17,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,750.0,64.75,72.282,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,374975,-2,1998,32927,686,1490,42694,-3676,11730,1391447,2436,718,5833,26684,50866,XRF2,1,2022-11-23,15:27:42,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,800.0,64.8,72.332,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,380859,-45,2073,33267,586,1673,45722,-4378,12772,1406365,2349,945,5914,28087,52016,XRF2,1,2022-11-23,15:28:07,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,850.0,64.85,72.38199999999999,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,368740,24,2009,33941,783,2008,47075,-4372,14147,1349921,2823,906,5129,28109,51066,XRF2,1,2022-11-23,15:28:31,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,900.0,64.9,72.432,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,370096,-50,2077,33966,509,1778,48594,-4613,14320,1348298,3134,589,5024,29882,51775,XRF2,1,2022-11-23,15:28:56,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,950.0,64.95,72.482,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,375159,-9,2303,35850,674,1660,47813,-4219,15213,1368456,3015,568,4762,30826,51479,XRF2,1,2022-11-23,15:29:21,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1000.0,65.0,72.532,44855672,SHLF11656531,10,0.15,6,14,10,12,No-Filter,342393,10,2125,33574,662,1428,41477,-3058,13325,1246569,2861,650,5449,29733,48744,XRF2,1,2022-11-23,15:29:45,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1050.0,65.05,72.582,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,378580,22,2029,32225,815,1792,47575,-4756,11520,1399120,2301,625,5616,27231,51394,XRF2,1,2022-11-23,15:30:10,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1100.0,65.1,72.63199999999999,44855672,SHLF11656531,10,0.15,6,16,10,12,No-Filter,397839,16,1975,31859,785,1819,48625,-4924,11826,1475680,2658,670,6502,27927,52488,XRF2,1,2022-11-23,15:30:35,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1150.0,65.15,72.682,44855672,SHLF11656531,10,0.15,6,16,10,12,No-Filter,409900,-51,1740,29306,898,1685,44924,-4862,9317,1547586,1991,859,6249,24126,53108,XRF2,1,2022-11-23,15:31:00,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1200.0,65.2,72.732,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,380593,-16,1994,32111,615,1615,44049,-4175,12261,1415787,2427,931,5233,25173,51335,XRF2,1,2022-11-23,15:31:26,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1250.0,65.25,72.782,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,384847,-31,1975,33237,725,1530,42873,-4249,12738,1434271,2270,727,5251,26770,50925,XRF2,1,2022-11-23,15:31:51,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1300.0,65.3,72.832,44855672,SHLF11656531,10,0.15,6,15,10,12,No-Filter,383576,54,2224,34203,590,1580,45550,-4350,14438,1412389,2564,891,6613,30284,51493,XRF2,1,2022-11-23,15:32:16,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1350.0,65.35,72.88199999999999,44855672,SHLF11656531,10,0.15,6,16,10,12,No-Filter,392641,82,2292,35969,682,1688,42255,-4242,14421,1455895,2533,987,6242,30457,52078,XRF2,1,2022-11-23,15:32:41,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1400.0,65.4,72.932,44855672,SHLF11656531,10,0.15,6,16,10,12,No-Filter,394547,19,2391,37265,730,1680,44898,-4764,14284,1451789,2942,945,7534,33327,51502,XRF2,1,2022-11-23,15:33:06,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1450.0,65.45,72.982,44855672,SHLF11656531,10,0.15,6,16,10,12,No-Filter,388534,-40,2184,35207,817,1700,45018,-4612,13643,1434041,2843,758,7310,30827,51172,XRF2,1,2022-11-23,15:33:31,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,3,A,1500.0,65.5,73.032,44855672,SHLF11656531,10,0.15,6,16,10,12,No-Filter,393846,-10,2142,34411,762,1583,49362,-4657,13535,1447731,2413,602,6557,30834,51153,XRF2,1,2022-11-23,15:33:57,YEON,2022-12-15 20:33:31,
393,U1583,E,8,H,4,A,50.0,65.56,73.092,44855682,SHLF11656561,10,0.15,6,15,10,12,No-Filter,386579,1,2367,35563,715,1765,46857,-4233,14854,1415917,2307,673,6045,30686,52278,XRF2,1,2022-11-23,16:02:50,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,100.0,65.61,73.142,44855682,SHLF11656561,10,0.15,6,15,10,12,No-Filter,368153,-27,2014,32132,730,2096,57046,-5001,13722,1326153,2963,460,5912,30138,53086,XRF2,1,2022-11-23,16:03:15,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,150.0,65.66000000000001,73.19200000000001,44855682,SHLF11656561,10,0.15,6,15,10,12,No-Filter,383776,-49,1932,32976,632,1976,52958,-4762,14135,1398552,2532,839,6325,31377,52802,XRF2,1,2022-11-23,16:03:40,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,200.0,65.71000000000001,73.242,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,398589,-13,2074,32512,844,1729,49021,-4775,12478,1472199,2555,826,7554,30922,52470,XRF2,1,2022-11-23,16:04:05,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,250.0,65.76,73.292,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,405298,0,2091,31842,741,1798,47122,-5088,11882,1506646,2241,564,7826,28880,53066,XRF2,1,2022-11-23,16:04:30,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,300.0,65.81,73.342,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,400359,-23,1920,32071,711,1809,46290,-4649,11573,1487716,2058,714,7999,29103,52495,XRF2,1,2022-11-23,16:04:56,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,350.0,65.86,73.392,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,405881,5,2422,36385,880,1538,42857,-4854,15562,1504406,2899,594,6680,31496,52740,XRF2,1,2022-11-23,16:05:22,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,400.0,65.91000000000001,73.44200000000001,44855682,SHLF11656561,10,0.15,6,15,10,12,No-Filter,381000,0,2172,32428,780,1817,44969,-3863,13235,1405168,2689,660,6008,29906,50437,XRF2,1,2022-11-23,16:05:48,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,450.0,65.96000000000001,73.492,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,388775,34,2146,33434,775,1519,40190,-4689,12684,1449782,2257,608,6385,30165,51072,XRF2,1,2022-11-23,16:06:12,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,500.0,66.01,73.542,44855682,SHLF11656561,10,0.15,6,15,10,12,No-Filter,386502,-58,1779,31901,742,1743,43990,-4285,12321,1434276,2269,469,6872,29703,50506,XRF2,1,2022-11-23,16:06:38,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,550.0,66.06,73.592,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,397771,76,2315,35397,844,1400,39451,-4186,14428,1480990,2618,755,7695,33279,50609,XRF2,1,2022-11-23,16:07:03,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,600.0,66.11,73.642,44855682,SHLF11656561,10,0.15,6,15,10,12,No-Filter,385823,-13,2465,36633,681,1462,40695,-4282,15568,1419110,2726,575,8270,36045,50774,XRF2,1,2022-11-23,16:07:29,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,650.0,66.16000000000001,73.69200000000001,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,394121,-44,2629,37329,654,1452,42993,-4531,16946,1445982,3220,806,7586,36194,51722,XRF2,1,2022-11-23,16:07:54,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,700.0,66.21000000000001,73.742,44855682,SHLF11656561,10,0.15,6,15,10,12,No-Filter,376693,-11,2062,34536,695,1586,42683,-3764,14416,1387028,2943,593,6910,32235,50380,XRF2,1,2022-11-23,16:08:20,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,750.0,66.26,73.792,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,394713,-25,2287,34857,837,1636,39946,-4593,14186,1466230,2339,724,7260,31994,51654,XRF2,1,2022-11-23,16:08:45,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,800.0,66.31,73.842,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,393377,-52,2152,34362,565,1440,41636,-4413,13571,1462679,2292,753,7094,31364,50952,XRF2,1,2022-11-23,16:09:10,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,850.0,66.36,73.892,44855682,SHLF11656561,10,0.15,6,15,10,12,No-Filter,387901,-7,1989,32971,841,1778,44413,-4374,13022,1425253,2540,455,7961,31621,51301,XRF2,1,2022-11-23,16:09:36,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,900.0,66.41000000000001,73.94200000000001,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,395607,-23,1732,31523,863,1798,45220,-4475,11318,1468977,2081,654,8451,33599,51885,XRF2,1,2022-11-23,16:10:00,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,950.0,66.46000000000001,73.992,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,399314,-47,1774,31593,789,1555,46423,-5143,11658,1478724,2197,758,8258,33567,53239,XRF2,1,2022-11-23,16:10:26,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1000.0,66.51,74.042,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,400245,42,2288,34545,864,1623,46690,-4690,14077,1474057,2657,929,8627,35194,51759,XRF2,1,2022-11-23,16:10:51,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1050.0,66.56,74.092,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,395654,69,2325,35525,901,1825,46298,-4837,15305,1451425,2635,751,9009,36631,52080,XRF2,1,2022-11-23,16:11:17,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1100.0,66.61,74.142,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,400604,-25,2311,36447,563,1577,42754,-4202,15701,1477260,2769,787,8904,37314,51598,XRF2,1,2022-11-23,16:11:42,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1150.0,66.66000000000001,74.19200000000001,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,411898,6,2406,34445,907,1600,40401,-4850,13136,1539548,2392,720,8536,34297,51904,XRF2,1,2022-11-23,16:12:08,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1200.0,66.71000000000001,74.242,44855682,SHLF11656561,10,0.15,6,17,10,12,No-Filter,415092,-33,2226,34929,956,1523,39232,-4770,12667,1558051,2602,605,8459,32440,51766,XRF2,1,2022-11-23,16:12:34,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1250.0,66.76,74.292,44855682,SHLF11656561,10,0.15,6,17,10,12,No-Filter,420756,-26,2117,33220,921,1418,40402,-4931,12230,1583800,2134,410,7418,30228,52805,XRF2,1,2022-11-23,16:13:00,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1300.0,66.81,74.342,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,391826,25,1840,31275,706,1437,41652,-4682,10184,1469146,2279,538,7070,27890,51141,XRF2,1,2022-11-23,16:13:28,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1350.0,66.86,74.392,44855682,SHLF11656561,10,0.15,6,16,10,12,No-Filter,412038,-1,1966,31802,718,1531,43425,-4965,10512,1548077,2511,763,7159,27084,53283,XRF2,1,2022-11-23,16:13:53,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1400.0,66.91000000000001,74.44200000000001,44855682,SHLF11656561,10,0.15,6,17,10,12,No-Filter,422234,-28,1934,31619,797,1471,42879,-4932,9951,1596453,1922,1010,6884,26049,52921,XRF2,1,2022-11-23,16:14:19,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1450.0,66.96000000000001,74.492,44855682,SHLF11656561,10,0.15,6,17,10,12,No-Filter,416384,11,1816,31169,646,1531,42885,-5078,9544,1571244,2235,753,6514,25978,52499,XRF2,1,2022-11-23,16:14:47,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,4,A,1490.0,67.0,74.532,44855682,SHLF11656561,10,0.15,6,17,10,12,No-Filter,421432,0,1907,31736,795,1746,48105,-5310,10204,1582699,1897,590,6634,27262,52257,XRF2,1,2022-11-23,16:15:15,YEON,2022-12-15 20:33:33,
393,U1583,E,8,H,5,A,50.0,67.07,74.602,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,399855,-25,1966,31754,829,1599,44460,-4175,10990,1495971,2278,911,6306,28575,51462,XRF2,1,2022-11-23,16:47:23,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,100.0,67.11999999999999,74.652,44855692,SHLF11656591,10,0.15,6,15,10,12,No-Filter,384472,3,2108,32531,807,1664,44447,-4122,13033,1425091,2119,332,6475,30746,51182,XRF2,1,2022-11-23,16:47:48,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,150.0,67.17,74.70200000000001,44855692,SHLF11656591,10,0.15,6,15,10,12,No-Filter,381277,-42,2015,33144,663,1676,41961,-4181,13104,1415136,2484,897,6331,30651,50643,XRF2,1,2022-11-23,16:48:13,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,200.0,67.22,74.75200000000001,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,398289,-5,2328,34796,788,1459,40507,-4347,13892,1483119,2590,694,6914,32064,51248,XRF2,1,2022-11-23,16:48:38,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,250.0,67.27,74.802,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,404306,-3,2104,32210,711,1449,40487,-3948,11722,1516237,2233,881,6630,29383,52310,XRF2,1,2022-11-23,16:49:04,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,300.0,67.32,74.852,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,407103,6,1962,31750,733,1498,40560,-3911,11545,1533994,2236,716,6969,28620,51278,XRF2,1,2022-11-23,16:49:30,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,350.0,67.36999999999999,74.902,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,403550,-31,2090,32536,739,1362,39801,-4201,11590,1516393,2132,740,7463,29084,50981,XRF2,1,2022-11-23,16:49:56,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,400.0,67.42,74.95200000000001,44855692,SHLF11656591,10,0.15,6,15,10,12,No-Filter,374576,-30,2107,33986,781,1642,39226,-3963,13624,1388150,2499,656,7145,30976,49558,XRF2,1,2022-11-23,16:50:22,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,450.0,67.47,75.00200000000001,44855692,SHLF11656591,10,0.15,6,15,10,12,No-Filter,379591,27,2137,32790,628,1570,48267,-4122,13949,1392288,2461,617,6475,30885,51050,XRF2,1,2022-11-23,16:50:47,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,500.0,67.52,75.052,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,390894,16,2161,34883,866,1545,46289,-4332,14737,1440783,2751,623,5974,31126,52533,XRF2,1,2022-11-23,16:51:12,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,550.0,67.57,75.102,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,391039,-42,2075,33197,651,1667,47877,-4607,13207,1442938,2571,769,6565,28606,52262,XRF2,1,2022-11-23,16:51:38,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,600.0,67.61999999999999,75.152,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,391238,-41,1961,32885,802,1611,47363,-4363,12535,1446888,2485,698,6057,29088,52251,XRF2,1,2022-11-23,16:52:04,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,650.0,67.67,75.20200000000001,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,395496,-8,1895,31825,718,1429,46298,-4442,11271,1473352,2175,562,7300,27749,51601,XRF2,1,2022-11-23,16:52:29,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,700.0,67.72,75.25200000000001,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,403225,-25,1692,29653,857,1691,44578,-4768,9544,1513140,2009,726,8649,26535,53388,XRF2,1,2022-11-23,16:52:55,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,750.0,67.77,75.302,44855692,SHLF11656591,10,0.15,6,17,10,12,No-Filter,418028,-50,1520,29016,1056,1649,46242,-4597,9092,1578769,1930,508,7121,25578,53260,XRF2,1,2022-11-23,16:53:21,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,800.0,67.82,75.352,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,390914,5,1784,30825,811,1800,42682,-4364,11262,1464671,2340,701,6791,26147,51356,XRF2,1,2022-11-23,16:53:49,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,850.0,67.86999999999999,75.402,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,397977,14,1888,31260,755,1539,43101,-4428,11656,1490033,2432,533,5851,26704,52021,XRF2,1,2022-11-23,16:54:14,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,900.0,67.92,75.45200000000001,44855692,SHLF11656591,10,0.15,6,15,10,12,No-Filter,384551,-5,2299,34911,907,1786,44241,-4253,14932,1418898,2844,734,5733,31522,51131,XRF2,1,2022-11-23,16:54:40,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,950.0,67.97,75.50200000000001,44855692,SHLF11656591,10,0.15,6,15,10,12,No-Filter,375373,-3,2204,35714,796,1785,47111,-3797,16079,1368982,2892,732,5722,32549,50537,XRF2,1,2022-11-23,16:55:05,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1000.0,68.02,75.552,44855692,SHLF11656591,10,0.15,6,15,10,12,No-Filter,379845,11,2427,35399,795,1772,46213,-4330,15276,1384455,2586,491,6822,35579,51459,XRF2,1,2022-11-23,16:55:30,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1050.0,68.07,75.602,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,388789,-4,2349,36000,728,1934,48497,-4824,13565,1422802,2601,489,7821,33337,52049,XRF2,1,2022-11-23,16:55:55,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1100.0,68.11999999999999,75.652,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,410579,-64,1934,32365,758,1719,45330,-4963,11358,1534889,2197,794,8384,28713,53071,XRF2,1,2022-11-23,16:56:21,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1150.0,68.17,75.70200000000001,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,408234,36,2037,31629,677,1722,45472,-4705,11834,1527669,2211,891,7323,27602,51776,XRF2,1,2022-11-23,16:56:47,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1200.0,68.22,75.75200000000001,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,402031,-62,1916,32517,770,1415,41816,-4482,11768,1508036,2087,559,7017,26841,51371,XRF2,1,2022-11-23,16:57:13,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1250.0,68.27,75.802,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,395263,42,2119,32303,470,1631,41457,-4465,11269,1481003,2168,699,6381,25622,52076,XRF2,1,2022-11-23,16:57:38,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1310.0,68.33,75.86200000000001,44855692,SHLF11656591,10,0.15,6,15,10,12,No-Filter,371706,-19,1755,29551,922,1321,36819,-3748,9062,1405654,1954,560,4655,21636,49220,XRF2,1,2022-11-23,16:58:04,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1350.0,68.36999999999999,75.902,44855692,SHLF11656591,10,0.15,6,15,10,12,No-Filter,384955,-35,1832,29361,491,1274,38286,-3880,9138,1459834,2037,737,5068,22395,50036,XRF2,1,2022-11-23,16:58:28,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1400.0,68.42,75.95200000000001,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,394907,-11,1878,30581,694,1535,39724,-4792,9872,1494592,2049,756,5698,23150,51430,XRF2,1,2022-11-23,16:58:53,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1450.0,68.47,76.00200000000001,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,403008,36,1810,29463,736,1557,42059,-4522,8376,1523631,1944,484,6555,25221,51589,XRF2,1,2022-11-23,16:59:19,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,5,A,1480.0,68.5,76.03200000000001,44855692,SHLF11656591,10,0.15,6,16,10,12,No-Filter,411843,10,1597,28860,606,1510,44836,-4368,8941,1556594,1837,689,7356,26045,52249,XRF2,1,2022-11-23,16:59:45,YEON,2022-12-15 20:33:35,
393,U1583,E,8,H,6,A,50.0,68.57,76.102,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,393389,-13,1871,32595,784,1711,49225,-4818,13421,1446973,2579,735,6995,32108,52969,XRF2,1,2022-11-23,17:29:15,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,100.0,68.61999999999999,76.152,44855702,SHLF11656621,10,0.15,6,15,10,12,No-Filter,384484,-23,1776,31608,728,2144,52803,-4298,13198,1405693,2389,997,6247,31432,52588,XRF2,1,2022-11-23,17:29:41,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,150.0,68.67,76.20200000000001,44855702,SHLF11656621,10,0.15,6,15,10,12,No-Filter,383919,-17,1758,30386,612,1882,53376,-4886,12739,1406128,2401,766,6320,31135,51622,XRF2,1,2022-11-23,17:30:06,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,200.0,68.72,76.25200000000001,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,412496,27,2129,33658,899,1666,43381,-5124,12904,1541757,2609,555,7122,31701,51757,XRF2,1,2022-11-23,17:30:31,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,250.0,68.77,76.302,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,406668,-16,2027,32555,769,1686,44699,-4561,13308,1516471,2720,732,6938,31196,51859,XRF2,1,2022-11-23,17:30:57,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,300.0,68.82,76.352,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,399565,9,1967,31800,717,1840,48265,-4612,12653,1478718,2126,671,7416,31078,52706,XRF2,1,2022-11-23,17:31:24,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,350.0,68.86999999999999,76.402,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,401834,4,1820,31107,831,1695,45551,-4917,10990,1502729,2038,725,5659,28692,52310,XRF2,1,2022-11-23,17:31:49,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,400.0,68.92,76.45200000000001,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,401891,37,1811,30355,735,1641,43170,-4615,10220,1511272,1795,717,6295,26455,51440,XRF2,1,2022-11-23,17:32:15,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,450.0,68.97,76.50200000000001,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,400164,43,1760,29717,655,1800,49156,-4839,11091,1489827,2104,785,6344,27971,52530,XRF2,1,2022-11-23,17:32:40,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,500.0,69.02,76.552,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,408337,-32,2227,33262,977,1539,42487,-4900,12395,1527902,2342,849,5826,29538,52555,XRF2,1,2022-11-23,17:33:06,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,550.0,69.07,76.602,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,399237,18,1992,31992,1043,1590,42047,-5055,11895,1496394,2342,903,5365,27893,52258,XRF2,1,2022-11-23,17:33:32,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,600.0,69.11999999999999,76.652,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,393106,-47,2250,34413,764,1407,41271,-5000,13137,1461844,2497,557,5864,30353,51540,XRF2,1,2022-11-23,17:33:58,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,650.0,69.17,76.70200000000001,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,394899,-60,2151,34338,714,1553,41119,-4326,13463,1468596,2709,972,6385,31319,51195,XRF2,1,2022-11-23,17:34:23,YEON,2022-12-15 20:33:37,
393,U1583,E,8,H,6,A,700.0,69.22,76.75200000000001,44855702,SHLF11656621,10,0.15,6,16,10,12,No-Filter,404171,-4,2382,34805,676,1486,43848,-4233,14001,1498210,2381,663,6956,33457,51974,XRF2,1,2022-11-23,17:34:49,YEON,2022-12-15 20:33:37,
