"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CCSF-393-U1583-ABCDE-20220803-shipboard (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"393","U1583","E","1","H","2","","64.4","2.144","2.144","30.36","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","66.9","2.169","2.169","32.48","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","69.4","2.194","2.194","34.06","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","71.9","2.219","2.219","36.54","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","74.4","2.244","2.244","38.42","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","76.9","2.269","2.269","41.24","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","79.4","2.294","2.294","44.14","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","81.9","2.319","2.319","45.04","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","84.4","2.344","2.344","43.12","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","86.9","2.369","2.369","38.25","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","89.4","2.394","2.394","36.06","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","91.9","2.419","2.419","34.79","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","94.4","2.444","2.444","35.57","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","96.9","2.469","2.469","38.66","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","99.4","2.494","2.494","43.02","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","101.9","2.519","2.519","45.87","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","104.4","2.544","2.544","48.59","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","106.9","2.569","2.569","49.15","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","109.4","2.594","2.594","49.01","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","111.9","2.619","2.619","50.42","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","114.4","2.644","2.644","50.54","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","116.9","2.669","2.669","48.18","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","119.4","2.694","2.694","46.48","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","121.9","2.719","2.719","45.33","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","124.4","2.744","2.744","43.99","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","126.9","2.769","2.769","41.39","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","129.4","2.794","2.794","39.00","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","131.9","2.819","2.819","38.00","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","134.4","2.844","2.844","39.25","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","136.9","2.869","2.869","43.92","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","139.4","2.894","2.894","46.84","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","141.9","2.919","2.919","47.01","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","2","","144.4","2.944","2.944","44.65","2022-07-08 04:21:58","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653171","125870751","","",""
"393","U1583","E","1","H","3","","4.4","3.044","3.044","29.75","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","6.9","3.069","3.069","27.44","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","9.4","3.094","3.094","25.78","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","11.9","3.119","3.119","24.49","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","14.4","3.144","3.144","22.59","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","16.9","3.169","3.169","19.60","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","19.4","3.194","3.194","17.58","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","21.9","3.219","3.219","17.26","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","24.4","3.244","3.244","17.41","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","26.9","3.269","3.269","18.31","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","29.4","3.294","3.294","20.06","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","31.9","3.319","3.319","23.01","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","34.4","3.344","3.344","26.32","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","36.9","3.369","3.369","29.56","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","39.4","3.394","3.394","29.46","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","41.9","3.419","3.419","25.93","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","44.4","3.444","3.444","20.26","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","46.9","3.469","3.469","16.09","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","49.4","3.494","3.494","14.70","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","51.9","3.519","3.519","14.53","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","54.4","3.544","3.544","15.90","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","56.9","3.569","3.569","18.16","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","59.4","3.594","3.594","20.43","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","61.9","3.619","3.619","22.30","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","64.4","3.644","3.644","23.81","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","66.9","3.669","3.669","24.49","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","69.4","3.694","3.694","24.37","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","71.9","3.719","3.719","23.81","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","74.4","3.744","3.744","23.74","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","76.9","3.769","3.769","24.86","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","79.4","3.794","3.794","28.22","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","81.9","3.819","3.819","30.80","2022-07-08 04:27:52","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11653201","125871691","","",""
"393","U1583","E","1","H","3","","9.9","3.099","3.099","17.09","2022-07-08 00:38:37","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11653201","125851571","","",""
"393","U1583","E","1","H","3","","19.9","3.199","3.199","11.21","2022-07-08 00:38:37","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11653201","125851571","","",""
"393","U1583","E","1","H","3","","29.9","3.299","3.299","13.92","2022-07-08 00:38:37","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11653201","125851571","","",""
"393","U1583","E","1","H","3","","39.9","3.399","3.399","18.52","2022-07-08 00:38:37","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11653201","125851571","","",""
"393","U1583","E","1","H","3","","49.9","3.499","3.499","7.23","2022-07-08 00:38:37","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11653201","125851571","","",""
"393","U1583","E","1","H","3","","59.9","3.599","3.599","12.19","2022-07-08 00:38:37","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11653201","125851571","","",""
"393","U1583","E","1","H","3","","69.9","3.699","3.699","16.99","2022-07-08 00:38:37","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11653201","125851571","","",""
"393","U1583","E","1","H","3","","79.9","3.799","3.799","19.84","2022-07-08 00:38:37","0) BARTINGTON MODEL: MS2C S/N: 771, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0657","STMSL","SECT11653201","125851571","","",""
"393","U1583","E","2","H","1","","5.0","4.050","5.050","17.31","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","7.5","4.075","5.075","22.93","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","10.0","4.100","5.100","19.09","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","12.5","4.125","5.125","16.53","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","15.0","4.150","5.150","15.09","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","17.5","4.175","5.175","15.63","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","20.0","4.200","5.200","17.31","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","22.5","4.225","5.225","18.19","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","25.0","4.250","5.250","17.92","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","27.5","4.275","5.275","17.38","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","30.0","4.300","5.300","17.55","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","32.5","4.325","5.325","16.85","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","35.0","4.350","5.350","16.68","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","37.5","4.375","5.375","15.65","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","40.0","4.400","5.400","16.00","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","42.5","4.425","5.425","15.26","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","45.0","4.450","5.450","15.63","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","47.5","4.475","5.475","15.70","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","50.0","4.500","5.500","14.85","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","52.5","4.525","5.525","14.32","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","55.0","4.550","5.550","14.17","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","57.5","4.575","5.575","13.76","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","60.0","4.600","5.600","13.54","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","62.5","4.625","5.625","13.00","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","65.0","4.650","5.650","13.10","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","67.5","4.675","5.675","13.71","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","70.0","4.700","5.700","15.44","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
"393","U1583","E","2","H","1","","72.5","4.725","5.725","18.19","2022-07-08 07:52:40","0) BARTINGTON MODEL: MS2C S/N: 695, 1) BARTINGTON MODEL: MS3 V0.0.0.0 S/N: 0656","WRMSL","SECT11654001","125880701","","",""
